Unnamed: 0,AMZN,AMZN_k_period_min,AMZN_k_period_max,AMZN_k_component_fast,AMZN_d_component_slow,AMZN_sma_fast,AMZN_sma_slow,AMZN_stoch_oscl_exit,AMZN_stoch_oscl_signal,%K_80,%K_20,AMZN_position,AMZN_entry_exit_position,AMZN_portfolio_holdings,AMZN_portfolio_cash,AMZN_portfolio_total,AMZN_portfolio_daily_returns,AMZN_portfolio_cumulative_returns
2018-12-10,1641.2,1495.46,1772.9,52.53027681660899,68.49800261388835,1661.7130000000002,1636.3008333333335,0,0,94,25,0,0.0,820600.0,490725.0,1311325.0,0.004631190242706529,0.19211363636363576
2018-12-11,1643.4,1495.46,1772.9,53.32324106113035,66.4347051906134,1667.92,1646.8841666666667,0,0,94,25,0,0.0,821700.0,490725.0,1312425.0,0.0008388462051740486,0.19311363636363565
2018-12-12,1663.13,1495.46,1772.9,60.43468858131489,64.3722194760257,1676.0330000000001,1660.3050000000003,0,0,94,25,0,0.0,831565.0,490725.0,1322290.0,0.007516619997333107,0.20208181818181736
2018-12-13,1659.74,1495.46,1772.9,59.21280276816607,58.545477014335134,1674.261,1666.8391666666666,0,0,94,25,0,0.0,829870.0,490725.0,1320595.0,-0.001281867063957276,0.20054090909090827
2018-12-14,1591.92,1495.46,1772.9,34.767877739331034,54.59507332344701,1666.159,1667.6658333333335,-1,-1,94,25,-500,-500.0,0.0,1286685.0,1286685.0,-0.02567781946773995,0.16971363636363557
2018-12-17,1519.75,1502.08,1772.9,6.524628904807645,44.99515624657574,1648.979,1654.5233333333335,0,-1,94,25,-500,0.0,0.0,1286685.0,1286685.0,0.0,0.16971363636363557
2018-12-18,1551.11,1502.08,1772.9,18.104275902813654,40.69968453916753,1626.8,1644.3708333333334,0,-1,94,25,-500,0.0,0.0,1286685.0,1286685.0,0.0,0.16971363636363557
2018-12-19,1494.83,1494.83,1772.9,0.0,33.195359279651946,1609.419,1627.9775,0,-1,94,25,-500,0.0,0.0,1286685.0,1286685.0,0.0,0.16971363636363557
2018-12-20,1460.83,1460.83,1772.9,0.0,25.577753413776183,1585.502,1601.9716666666666,0,-1,94,25,-500,0.0,0.0,1286685.0,1286685.0,0.0,0.16971363636363557
2018-12-21,1376.73,1376.73,1772.9,0.0,16.944226473588344,1560.264,1577.6458333333333,1,0,94,25,0,500.0,688365.0,598320.0,1286685.0,0.0,0.16971363636363557
2018-12-24,1342.91,1342.91,1772.9,0.0,8.48525464956462,1530.435,1547.8883333333333,0,0,94,25,0,0.0,671455.0,598320.0,1269775.0,-0.013142299785883882,0.15434090909090825
2018-12-26,1470.81,1342.91,1772.9,29.7448777878555,7.767683227925256,1513.176,1534.6966666666667,0,0,94,25,0,0.0,735405.0,598320.0,1333725.0,0.05036325333228331,0.2124772727272719
2018-12-27,1462.0,1342.91,1772.9,27.69599293006812,10.792163802962468,1493.0629999999999,1519.7633333333333,0,0,94,25,0,0.0,731000.0,598320.0,1329320.0,-0.0033027798084313,0.20847272727272648
2018-12-28,1475.18,1342.91,1700.0,37.041082080147866,13.497421828295927,1474.607,1505.745,0,0,94,25,0,0.0,737590.0,598320.0,1335910.0,0.004957421839737686,0.21446363636363563
2018-12-31,1492.38,1342.91,1700.0,41.85779495365316,19.477106821674948,1464.653,1491.5158333333331,0,0,94,25,0,0.0,746190.0,598320.0,1344510.0,0.006437559416427652,0.22228181818181736
2019-01-02,1536.73,1342.91,1663.13,60.52713759290486,28.1238407635185,1466.351,1481.265,0,0,94,25,0,0.0,768365.0,598320.0,1366685.0,0.016492997448884772,0.24244090909090832
2019-01-03,1502.07,1342.91,1663.13,49.703328961339025,35.22431632942408,1461.447,1473.7775000000001,0,0,94,25,0,0.0,751035.0,598320.0,1349355.0,-0.012680317703055222,0.22668636363636274
2019-01-04,1574.54,1342.91,1663.13,72.33464493160947,45.55783703393972,1469.4180000000001,1478.3433333333332,0,0,94,25,0,0.0,787270.0,598320.0,1385590.0,0.02685357078011341,0.2596272727272717
2019-01-07,1631.12,1342.91,1663.13,90.00374742364617,54.16624698190981,1486.447,1485.0108333333335,0,0,94,25,0,0.0,815560.0,598320.0,1413880.0,0.02041729515946278,0.28534545454545346
2019-01-08,1655.835,1342.91,1659.74,98.76747782722597,64.31931625293235,1514.3575,1498.4279166666665,0,0,94,25,0,0.0,827917.5,598320.0,1426237.5,0.008740133533255978,0.29657954545454435
2019-01-09,1657.59,1342.91,1657.59,100.0,73.31344738433981,1545.8255000000001,1514.8245833333333,0,0,94,25,0,0.0,828795.0,598320.0,1427115.0,0.0006152551731390954,0.29737727272727166
2019-01-10,1655.5,1342.91,1657.59,99.33583322740564,81.5245957091616,1564.2945,1538.0554166666668,0,0,94,25,0,0.0,827750.0,598320.0,1426070.0,-0.0007322465253325472,0.29642727272727165
2019-01-11,1639.66,1342.91,1657.59,94.30214821405878,86.3495972264693,1582.0605,1562.784583333333,0,0,94,25,0,0.0,819830.0,598320.0,1418150.0,-0.005553724571725094,0.28922727272727156
2019-01-14,1619.8767,1342.91,1657.59,88.015348925893,91.8227429356913,1596.53017,1575.2068083333334,0,0,94,25,0,0.0,809938.35,598320.0,1408258.35,-0.006975037901491343,0.2802348636363625
2019-01-15,1672.75,1342.91,1672.75,100.0,95.77493651688995,1614.5671699999998,1592.7693083333334,-1,-1,94,25,-500,-500.0,0.0,1434695.0,1434695.0,0.01877258530013326,0.3042681818181807
2019-01-16,1681.9703,1342.91,1681.9703,100.0,97.2029725992262,1629.0912,1610.0018333333335,0,-1,94,25,-500,0.0,0.0,1434695.0,1434695.0,0.0,0.3042681818181807
2019-01-17,1691.37,1342.91,1691.37,100.0,97.37904719533678,1648.0212,1626.5843333333332,0,-1,94,25,-500,0.0,0.0,1434695.0,1434695.0,0.0,0.3042681818181807
2019-01-18,1693.2421,1462.0,1693.2421,100.0,97.37904719533678,1659.8914099999997,1639.6270083333332,0,-1,94,25,-500,0.0,0.0,1434695.0,1434695.0,0.0,0.3042681818181807
2019-01-22,1628.398,1462.0,1693.2421,71.95835014471844,93.46797818352431,1659.61921,1650.1543416666666,0,-1,94,25,-500,0.0,0.0,1434695.0,1434695.0,0.0,0.3042681818181807
2019-01-23,1636.55,1475.18,1693.2421,74.00185543475918,90.56793635791009,1657.69071,1655.3218416666666,0,-1,94,25,-500,0.0,0.0,1434695.0,1434695.0,0.0,0.3042681818181807
2019-01-24,1654.97,1492.38,1693.2421,80.94608191391012,89.55804107048395,1657.4287099999997,1657.3093416666668,0,-1,94,25,-500,0.0,0.0,1434695.0,1434695.0,0.0,0.3042681818181807
2019-01-25,1668.6,1502.07,1693.2421,87.10999146842032,87.71661128025828,1658.73871,1658.3730916666666,0,-1,94,25,-500,0.0,0.0,1434695.0,1434695.0,0.0,0.3042681818181807
2019-01-28,1636.185,1502.07,1693.2421,70.15406536832519,83.45290633287617,1658.3912099999998,1656.5893416666668,0,-1,94,25,-500,0.0,0.0,1434695.0,1434695.0,0.0,0.3042681818181807
2019-01-29,1592.73,1574.54,1693.2421,15.324075985176385,71.35634575932995,1655.67654,1651.3585083333335,0,-1,94,25,-500,0.0,0.0,1434695.0,1434695.0,0.0,0.3042681818181807
2019-01-30,1670.2312,1592.73,1693.2421,77.10633844084443,68.08582267945057,1655.42466,1653.9061083333333,0,-1,94,25,-500,0.0,0.0,1434695.0,1434695.0,0.0,0.3042681818181807
2019-01-31,1720.41,1592.73,1720.41,100.0,72.09177265877652,1659.2686299999998,1662.2838833333333,0,-1,94,25,-500,0.0,0.0,1434695.0,1434695.0,0.0,0.3042681818181807
2019-02-01,1623.8,1592.73,1720.41,24.33427318295733,64.99640376566197,1652.5116300000002,1658.2047166666669,0,-1,94,25,-500,0.0,0.0,1434695.0,1434695.0,0.0,0.3042681818181807
2019-02-04,1630.5,1592.73,1720.41,29.581766917293205,57.65864448043097,1646.2374200000002,1653.9155250000001,0,-1,94,25,-500,0.0,0.0,1434695.0,1434695.0,0.0,0.3042681818181807
2019-02-05,1656.87,1592.73,1720.41,50.234962406014915,52.39078318580164,1649.08462,1651.0405250000001,0,-1,94,25,-500,0.0,0.0,1434695.0,1434695.0,0.0,0.3042681818181807
2019-02-06,1639.42,1592.73,1720.41,36.56798245614038,47.5927713412038,1649.37162,1646.5553499999999,1,0,94,25,0,500.0,819710.0,614985.0,1434695.0,0.0,0.3042681818181807
2019-02-07,1611.6058,1592.73,1720.41,14.78367794486217,47.51557162115892,1645.0351999999998,1645.156,-1,-1,94,25,-500,-500.0,0.0,1420787.9,1420787.9,-0.009693419158775973,0.2916253636363624
2019-02-08,1585.7397,1585.7397,1720.41,0.0,36.500380415323995,1636.74917,1640.9218083333335,0,-1,94,25,-500,0.0,0.0,1420787.9,1420787.9,0.0,0.2916253636363624
2019-02-11,1591.8,1585.7397,1720.41,4.500101358651365,22.857537752274194,1632.31067,1635.6576416666667,1,0,94,25,0,500.0,795900.0,624887.9,1420787.9,0.0,0.2916253636363624
2019-02-12,1637.89,1585.7397,1720.41,38.724425504361406,24.913273798189064,1636.82667,1633.098475,0,0,94,25,0,0.0,818945.0,624887.9,1443832.9,0.01621987349413656,0.3125753636363624
2019-02-13,1640.3726,1585.7397,1720.41,40.56789061879259,26.4827200412604,1633.8408100000001,1633.4474416666665,0,0,94,25,0,0.0,820186.2999999999,624887.9,1445074.2,0.0008597255264095605,0.3137038181818168
2019-02-14,1623.8774,1585.7397,1720.41,28.319310196828845,23.351912582805248,1624.18755,1636.0430583333334,-1,-1,94,25,-500,-500.0,0.0,1436826.6,1436826.6,-0.005707388589457851,0.30620599999999865
2019-02-15,1607.5299,1585.7397,1720.41,16.180405033626506,20.439401522446126,1622.56054,1630.8179500000003,1,0,94,25,0,500.0,803764.95,633061.6500000001,1436826.6,0.0,0.30620599999999865
2019-02-19,1627.4731,1585.7397,1720.41,30.98931241706586,22.754492161332365,1622.25785,1623.0732083333335,0,0,94,25,0,0.0,813736.5499999999,633061.6500000001,1446798.2000000002,0.006940016283106143,0.31527109090908967
2019-02-20,1622.62,1585.7397,1720.41,27.385622516620078,26.66672394942095,1618.83285,1622.9748749999999,0,0,94,25,0,0.0,811310.0,633061.6500000001,1444371.6500000001,-0.0016771862171242047,0.313065136363635
2019-02-21,1619.9,1585.7397,1720.41,25.365875029609352,29.647548759557804,1616.88085,1622.0915416666667,0,0,94,25,0,0.0,809950.0,633061.6500000001,1443011.6500000001,-0.0009415859138470761,0.3118287727272713
2019-02-22,1631.19,1585.7397,1720.41,33.74931220915077,28.93681828881343,1618.83927,1619.9515416666666,0,0,94,25,0,0.0,815595.0,633061.6500000001,1448656.6500000001,0.003911957328965432,0.31696059090908935
2019-02-25,1633.0,1585.7397,1720.41,35.093335353080754,28.154738965140307,1623.5653,1619.4165416666667,0,0,94,25,0,0.0,816500.0,633061.6500000001,1449561.6500000001,0.0006247166987429775,0.3177833181818166
2019-02-26,1636.33,1585.7397,1656.87,71.12341716539925,34.269611389221794,1628.0183,1621.4768916666665,0,0,94,25,0,0.0,818165.0,633061.6500000001,1451226.6500000001,0.0011486231027151295,0.3192969545454529
2019-02-27,1641.09,1585.7397,1656.87,77.81536138607595,43.07460515385743,1628.3383,1626.0894166666665,0,0,94,25,0,0.0,820545.0,633061.6500000001,1453606.6500000001,0.0016399919337204416,0.3214605909090895
2019-02-28,1639.79,1585.7397,1656.87,75.98772956110128,49.5029504601482,1628.2800399999999,1630.0885833333332,-1,-1,94,25,-500,-500.0,0.0,1452956.6500000001,1452956.6500000001,-0.0004471636119716127,0.32086968181818043
2019-03-01,1671.26,1585.7397,1671.26,100.0,59.8764329577739,1633.0183,1632.8694166666667,1,0,94,25,0,500.0,835630.0,617326.6500000001,1452956.6500000001,0.0,0.32086968181818043
2019-03-04,1696.16,1585.7397,1696.16,100.0,70.53845081068685,1641.88131,1637.518366666667,0,0,94,25,0,0.0,848080.0,617326.6500000001,1465406.6500000001,0.008568734655641563,0.3321878636363622
2019-03-05,1691.81,1585.7397,1696.16,96.06050699010949,79.44005006510953,1648.315,1643.1794166666666,0,0,94,25,0,0.0,845905.0,617326.6500000001,1463231.6500000001,-0.00148422965052053,0.33021059090908955
2019-03-06,1669.16,1591.8,1696.16,74.12801839785361,85.01643335721994,1652.9689999999998,1648.315258333333,0,0,94,25,0,0.0,834580.0,617326.6500000001,1451906.6500000001,-0.007739717767859977,0.319915136363635
2019-03-07,1626.28,1607.5299,1696.16,21.155453959772082,77.8781528992732,1653.607,1648.2158333333334,0,0,94,25,0,0.0,813140.0,617326.6500000001,1430466.6500000001,-0.014766789586644569,0.300424227272726
2019-03-08,1622.11,1607.5299,1696.16,16.450506092173978,69.11174500014435,1652.6989999999998,1648.1733333333334,0,0,94,25,0,0.0,811055.0,617326.6500000001,1428381.6500000001,-0.0014575663123638227,0.2985287727272714
2019-03-11,1670.32,1607.5299,1696.16,70.84511920893678,68.37708637840657,1656.431,1652.375,0,0,94,25,0,0.0,835160.0,617326.6500000001,1452486.6500000001,0.016875741857927062,0.3204424090909077
2019-03-12,1672.42,1607.5299,1696.16,73.21451741564098,64.55058886635528,1660.0400000000002,1655.8108333333332,0,0,94,25,0,0.0,836210.0,617326.6500000001,1453536.6500000001,0.0007228982104585668,0.32139695454545314
2019-03-13,1690.8,1619.9,1696.16,92.97141358510342,63.54650509279861,1665.011,1660.6274999999998,0,0,94,25,0,0.0,845400.0,617326.6500000001,1462726.6500000001,0.006322509996566028,0.32975149999999864
2019-03-14,1685.29,1619.9,1696.16,85.74613165486478,62.07302290204938,1669.5610000000001,1664.7074999999998,0,0,94,25,0,0.0,842645.0,617326.6500000001,1459971.6500000001,-0.0018834687943916073,0.3272469545454533
2019-03-15,1712.91,1619.9,1712.91,100.0,65.76902027378458,1673.726,1670.6925,0,0,94,25,0,0.0,856455.0,617326.6500000001,1473781.6500000001,0.009459087784341458,0.33980149999999854
2019-03-18,1742.0,1622.11,1742.0,100.0,77.03252685096,1678.3100000000002,1679.21,-1,-1,94,25,-500,-500.0,0.0,1488326.6500000001,1488326.6500000001,0.009869168882649548,0.35302422727272575
2019-03-19,1762.7,1622.11,1762.7,100.0,88.96816883779228,1685.399,1686.83,0,-1,94,25,-500,0.0,0.0,1488326.6500000001,1488326.6500000001,0.0,0.35302422727272575
2019-03-20,1797.73,1622.11,1797.73,100.0,93.13315180794417,1698.2559999999999,1695.2941666666666,1,0,94,25,0,500.0,898865.0,589461.6500000001,1488326.6500000001,0.0,0.35302422727272575
2019-03-21,1818.4,1622.11,1818.4,100.0,96.95964931999546,1717.468,1705.8433333333335,-1,-1,94,25,-500,-500.0,0.0,1498661.6500000001,1498661.6500000001,0.0069440401406506425,0.3624196818181804
2019-03-22,1764.06,1622.11,1818.4,72.31647052829992,94.00894316902352,1731.663,1713.7516666666668,0,-1,94,25,-500,0.0,0.0,1498661.6500000001,1498661.6500000001,0.0,0.3624196818181804
2019-03-25,1774.07,1622.11,1818.4,77.41606806256044,92.81893408440862,1742.038,1726.0674999999999,0,-1,94,25,-500,0.0,0.0,1498661.6500000001,1498661.6500000001,0.0,0.3624196818181804
2019-03-26,1784.47,1622.11,1818.4,82.71435121503896,90.34955568655705,1753.243,1739.5974999999999,0,-1,94,25,-500,0.0,0.0,1498661.6500000001,1498661.6500000001,0.0,0.3624196818181804
2019-03-27,1766.0,1622.11,1818.4,73.30480411635843,86.53595627460824,1760.7630000000001,1747.5708333333332,0,-1,94,25,-500,0.0,0.0,1498661.6500000001,1498661.6500000001,0.0,0.3624196818181804
2019-03-28,1773.67,1622.11,1818.4,77.21228794131135,83.28056883765272,1769.601,1756.0083333333332,0,-1,94,25,-500,0.0,0.0,1498661.6500000001,1498661.6500000001,0.0,0.3624196818181804
2019-03-29,1781.09,1622.11,1818.4,80.9924091904834,80.5651987220075,1776.4189999999999,1763.5325,0,-1,94,25,-500,0.0,0.0,1498661.6500000001,1498661.6500000001,0.0,0.3624196818181804
2019-04-01,1814.36,1622.11,1818.4,97.94182077538326,80.27117311849081,1783.655,1774.2883333333332,0,-1,94,25,-500,0.0,0.0,1498661.6500000001,1498661.6500000001,0.0,0.3624196818181804
2019-04-02,1814.0,1670.32,1818.4,97.02863317125872,83.80148206748494,1788.7849999999999,1782.7124999999999,0,-1,94,25,-500,0.0,0.0,1498661.6500000001,1498661.6500000001,0.0,0.3624196818181804
2019-04-03,1820.41,1672.42,1820.41,100.0,87.02775805854773,1791.0529999999999,1789.2466666666667,0,-1,94,25,-500,0.0,0.0,1498661.6500000001,1498661.6500000001,0.0,0.3624196818181804
2019-04-04,1819.51,1685.29,1820.41,99.3339253996447,89.40198294206284,1791.164,1793.9808333333333,0,-1,94,25,-500,0.0,0.0,1498661.6500000001,1498661.6500000001,0.0,0.3624196818181804
2019-04-05,1837.65,1685.29,1837.65,100.0,93.21558235401164,1798.523,1797.3075,1,0,94,25,0,500.0,918825.0,579836.6500000001,1498661.6500000001,0.0,0.3624196818181804
2019-04-08,1849.679,1712.91,1849.679,100.0,96.47096979096716,1806.0839,1799.914083333333,-1,-1,94,25,-500,-500.0,0.0,1504676.1500000001,1504676.1500000001,0.0040132474197895895,0.36788740909090767
2019-04-09,1836.52,1742.0,1849.679,87.77941845670921,97.44054254328513,1811.2889,1805.9524166666667,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-04-10,1847.33,1762.7,1849.679,97.29934811851119,97.34876073516055,1819.4219,1812.0574166666668,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-04-11,1844.5,1764.06,1849.679,93.95110898281914,96.90911442252632,1826.5049,1817.0599166666668,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-04-12,1842.96,1764.06,1849.679,92.15244279891141,95.7880348223708,1832.6919000000003,1823.47325,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-04-15,1844.85,1764.06,1849.679,94.35989675188898,95.07745930126283,1835.7409,1829.4049166666664,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-04-16,1862.92,1766.0,1862.92,100.0,95.07745930126283,1840.6329,1836.2240833333335,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-04-17,1864.82,1766.0,1864.82,100.0,95.07745930126283,1845.0739,1840.4290833333334,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-04-18,1861.4,1766.0,1864.82,96.53916211293276,96.32885125215192,1849.2629000000002,1844.3790833333335,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-04-22,1888.04,1773.67,1888.04,100.0,96.71465866379319,1854.3019,1850.0149166666667,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-04-23,1924.17,1781.09,1924.17,100.0,97.57878595196188,1861.7510000000002,1858.7365833333333,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-04-24,1900.88,1814.0,1924.17,78.85994372333671,95.67985751259407,1868.1870000000004,1864.0057500000003,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-04-25,1902.16,1814.0,1924.17,80.02178451484072,93.63155576444431,1873.67,1868.3791666666668,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-04-26,1950.9,1819.51,1950.9,100.0,93.63155576444431,1884.31,1877.9108333333334,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-04-29,1939.0,1819.51,1950.9,90.94299413958437,92.33769778438493,1893.914,1885.55,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-04-30,1926.53,1836.52,1950.9,78.69382759223632,89.78836428142831,1902.0820000000003,1892.3858333333335,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-05-01,1911.29,1836.52,1950.9,65.36981989858359,84.84119569551167,1906.9189999999999,1898.08,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-05-02,1901.72,1836.52,1950.9,57.00297254764818,78.69876320231856,1910.609,1902.819166666667,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-05-03,1961.76,1842.96,1961.76,100.0,81.71877124184188,1920.6449999999998,1911.055833333333,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-05-06,1950.29,1842.96,1961.76,90.34511784511781,83.19353314616718,1926.8700000000001,1918.1783333333333,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-05-07,1922.58,1842.96,1961.76,67.02020202020196,78.48213343476745,1926.711,1923.2766666666666,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-05-08,1916.85,1844.85,1961.76,61.58583525789064,74.2882535945255,1928.3079999999998,1925.6775,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-05-09,1900.01,1861.4,1961.76,38.47150259067351,68.54220716573082,1928.093,1923.6641666666667,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-05-10,1889.98,1861.4,1961.76,28.477481068154596,63.2718730470981,1922.0010000000002,1922.7558333333334,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-05-13,1822.62,1822.62,1961.76,0.0,55.12859125457693,1910.363,1916.1274999999998,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-05-14,1840.05,1822.62,1961.76,12.526951272100078,42.63244143630551,1901.7149999999997,1906.89,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-05-15,1871.12,1822.62,1961.76,34.85697858272241,34.70556439882046,1897.6979999999999,1901.2333333333333,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-05-16,1907.86,1822.62,1961.76,61.26203823487132,33.882969572344656,1898.312,1899.6774999999998,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-05-17,1867.99,1822.62,1961.76,32.60744573810557,29.743199640946784,1888.9350000000002,1896.069166666667,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-05-20,1858.04,1822.62,1961.76,25.456374874227432,27.883895681454486,1879.7099999999998,1892.4291666666666,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-05-21,1858.11,1822.62,1961.76,25.5066839154808,27.45949608821537,1873.2629999999997,1883.7916666666667,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-05-22,1859.425,1822.62,1961.76,26.451775190455685,31.23832111542333,1867.5204999999999,1876.2195833333333,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-05-23,1815.67,1815.67,1961.76,0.0,29.448756647980456,1859.0865000000001,1867.3104166666665,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-05-24,1823.3,1815.67,1961.76,5.222807858169543,25.21530368733005,1852.4184999999998,1859.5145833333333,0,-1,94,25,-500,0.0,0.0,1504676.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-05-28,1836.56,1815.67,1961.76,14.29940447669237,18.5063560075902,1853.8125,1854.2270833333334,1,0,94,25,0,500.0,918280.0,586396.1500000001,1504676.1500000001,0.0,0.36788740909090767
2019-05-29,1820.2,1815.67,1950.29,3.3650274847719333,14.328867685685395,1851.8275,1848.4120833333334,0,0,94,25,0,0.0,910100.0,586396.1500000001,1496496.1500000001,-0.005436385763142426,0.360451045454544
2019-05-30,1815.81,1815.67,1922.58,0.1309512674210765,10.7109500275702,1846.2965,1847.8445833333333,0,0,94,25,0,0.0,907905.0,586396.1500000001,1494301.1500000001,-0.0014667595369356468,0.3584555909090894
2019-05-31,1775.07,1775.07,1916.85,0.0,7.067138039644372,1833.0175,1842.4295833333333,0,0,94,25,0,0.0,887535.0,586396.1500000001,1473931.1500000001,-0.013631790352299444,0.33993740909090775
2019-06-03,1692.76,1692.76,1907.86,0.0,3.2883130124364177,1815.4945,1827.56625,0,0,94,25,0,0.0,846380.0,586396.1500000001,1432776.1500000001,-0.027921928375012617,0.3025237727272714
2019-06-04,1730.18,1692.76,1907.86,17.396559739656013,5.773535832387276,1802.7085,1812.7595833333335,0,0,94,25,0,0.0,865090.0,586396.1500000001,1451486.1500000001,0.013058564661339478,0.31953286363636235
2019-06-05,1739.48,1692.76,1907.86,21.72013017201304,8.130296162936347,1790.8455,1802.0504166666667,0,0,94,25,0,0.0,869740.0,586396.1500000001,1456136.1500000001,0.003203613069266975,0.3237601363636351
2019-06-06,1754.6292,1692.76,1907.86,28.76299395629945,10.196523231451645,1780.3659199999997,1793.4328500000001,0,0,94,25,0,0.0,877314.6000000001,586396.1500000001,1463710.7500000002,0.005201848741960058,0.33064613636363505
2019-06-07,1804.02,1692.76,1907.86,51.72477917247793,17.105059186838215,1779.20092,1788.9253500000002,0,0,94,25,0,0.0,902010.0,586396.1500000001,1488406.1500000001,0.01687177606641188,0.35309649999999837
2019-06-10,1860.63,1692.76,1907.86,78.04277080427717,28.2353191206748,1782.9339200000002,1789.0257666666669,0,0,94,25,0,0.0,930315.0,586396.1500000001,1516711.1500000001,0.019016986727715457,0.3788283181818166
2019-06-11,1863.7,1692.76,1867.99,97.55178907721283,42.17128898884806,1785.6479199999999,1793.0282666666665,0,0,94,25,0,0.0,931850.0,586396.1500000001,1518246.1500000001,0.0010120582287536095,0.38022377272727104
2019-06-12,1855.3,1692.76,1863.7,95.08599508599504,55.75500257256164,1789.15792,1795.6949333333334,0,0,94,25,0,0.0,927650.0,586396.1500000001,1514046.1500000001,-0.0027663498438642575,0.3764055909090893
2019-06-13,1870.748,1692.76,1870.748,100.0,67.55549403832507,1794.6517200000003,1798.5439333333334,0,0,94,25,0,0.0,935374.0,586396.1500000001,1521770.1500000001,0.005101561798495968,0.38342740909090733
2019-06-14,1870.17,1692.76,1870.748,99.67525900622516,78.69194101464109,1804.16172,1802.7080999999998,0,0,94,25,0,0.0,935085.0,586396.1500000001,1521481.1500000001,-0.00018991041452609547,0.3831646818181802
2019-06-17,1886.0,1692.76,1886.0,100.0,88.86865616374116,1823.4857200000001,1808.5572666666667,0,0,94,25,0,0.0,943000.0,586396.1500000001,1529396.1500000001,0.005202167637765376,0.39036013636363487
2019-06-18,1902.15,1692.76,1902.15,100.0,95.7651162819586,1840.68272,1819.1472666666668,-1,-1,94,25,-500,-500.0,0.0,1537471.1500000001,1537471.1500000001,0.005279861597663915,0.397701045454544
2019-06-19,1909.03,1692.76,1909.03,100.0,98.90186330991901,1857.6377200000002,1837.1697666666666,0,-1,94,25,-500,0.0,0.0,1537471.1500000001,1537471.1500000001,0.0,0.397701045454544
2019-06-20,1917.95,1692.76,1917.95,100.0,99.25160772746004,1873.9698,1852.8172666666667,0,-1,94,25,-500,0.0,0.0,1537471.1500000001,1537471.1500000001,0.0,0.397701045454544
